latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,bright_t31,frp,type
-77.524734,167.164337,324.51,0.39,0.37,2017-02-27,1049,N,n,245.3,2.86,2
-77.52681,167.15152,324.66,0.39,0.37,2017-02-27,1049,N,n,245.89,4.9,2
-77.526894,167.15921,325.67,0.45,0.39,2017-02-27,1229,N,n,247.3,24.63,2
-77.528358,167.162872,324.34,0.42,0.38,2017-03-01,1011,N,n,243.97,3.96,2
-77.527412,167.168381,326.31,0.42,0.38,2017-03-01,1011,N,n,247.9,5.03,2
-77.528511,167.16832,328.33,0.4,0.37,2017-03-01,1151,N,n,250.25,9.21,2
-77.52668,167.177383,333.09,0.46,0.47,2017-03-01,1332,N,n,244.02,3.27,2
-77.527008,167.172363,322.04,0.44,0.39,2017-03-02,952,N,n,241.53,4.05,2
-77.528435,167.156784,326.48,0.44,0.39,2017-03-02,952,N,n,244.85,4.05,2
-77.527267,167.164459,327.86,0.39,0.36,2017-03-02,1132,N,n,249.4,7.38,2
-77.528854,167.169601,338.45,0.4,0.44,2017-03-02,1313,N,n,246.16,6.22,2
-77.528275,167.165436,338.36,0.4,0.44,2017-03-02,1313,N,n,244.69,5.19,2
-77.527107,167.168884,325.81,0.48,0.4,2017-03-04,915,N,n,242.01,5.93,2
-77.527245,167.15181,325.87,0.39,0.36,2017-03-04,1055,N,n,239.85,4.9,2
-77.525108,167.164291,326.06,0.39,0.36,2017-03-04,1055,N,n,243.5,4.9,2
-77.527641,167.158264,328.21,0.49,0.4,2017-03-05,856,N,n,240.88,4.51,2
-77.527473,167.159439,327.5,0.4,0.37,2017-03-05,1036,N,n,242.33,3.9,2
-77.527008,167.175171,320.13,0.43,0.38,2017-03-05,1216,N,n,237.68,1.36,2
-77.526863,167.163528,327.01,0.42,0.38,2017-03-06,1017,N,n,246.18,5.64,2
-77.528893,167.168274,325.64,0.4,0.37,2017-03-06,1157,N,n,243.6,2.11,2
-77.527512,167.165466,327.02,0.44,0.38,2017-03-07,958,N,n,242.17,5.07,2
-77.527924,167.172684,324.4,0.39,0.36,2017-03-07,1139,N,n,239.69,2.07,2
-77.526779,167.175644,330.29,0.42,0.45,2017-03-07,1319,N,n,240.95,2.41,2
-77.526421,167.165436,327.43,0.45,0.39,2017-03-08,940,N,n,247.09,8.01,2
-77.525375,167.161194,324.87,0.38,0.36,2017-03-08,1120,N,n,243.79,4.57,2
-77.527893,167.172897,323.77,0.38,0.36,2017-03-08,1120,N,n,243.63,3.31,2
-77.526932,167.172211,327.99,0.55,0.43,2017-03-08,1300,N,n,245.22,5.62,2
-77.527008,167.163406,332.65,0.47,0.4,2017-03-09,921,N,n,244.85,5.34,2
-77.527145,167.167435,333.59,0.39,0.36,2017-03-09,1101,N,n,246.62,6.07,2
-77.526428,167.170731,325.62,0.49,0.4,2017-03-09,1242,N,n,244.47,6.04,2
-77.527382,167.155807,329.98,0.4,0.37,2017-03-10,1042,N,n,243.76,5.13,2
-77.525574,167.159439,322.68,0.49,0.4,2017-03-16,849,N,n,239.42,3.47,2
-77.729912,21.026148,324.09,0.48,0.4,2017-03-21,1724,N,n,208.02,0.01,0
-77.527565,167.160126,325.07,0.46,0.39,2017-03-22,657,N,n,243.09,2.5,2
-77.524155,167.15921,320.51,0.5,0.41,2017-03-22,837,N,n,240.21,2.42,2
-77.526688,167.163956,326.92,0.42,0.38,2017-03-22,1017,N,n,241.51,3.1,2
-77.528252,167.164597,326.49,0.4,0.37,2017-03-22,1157,N,n,242.57,3.47,2
-77.528145,167.162643,326.27,0.38,0.36,2017-03-24,1120,N,n,245.08,2.76,2
-77.526329,167.163452,324.99,0.55,0.42,2017-03-24,1300,N,n,240.51,3.6,2
-82.497643,-4.166991,332.62,0.7,0.75,2017-03-25,415,N,n,236.83,0.08,0
-77.525444,167.159073,330.28,0.47,0.4,2017-03-25,921,N,n,244.31,4.94,2
-77.524277,167.164841,323.96,0.39,0.36,2017-03-25,1101,N,n,241.96,4.19,2
-77.524719,167.160568,325.17,0.43,0.38,2017-03-28,1004,N,n,237.93,3.75,2
-77.526573,167.162964,325.06,0.39,0.36,2017-03-28,1145,N,n,238.9,3.96,2
-82.177811,157.517517,324.78,0.43,0.38,2017-03-29,625,N,n,240.9,0.08,0
-77.527374,167.163559,321.96,0.45,0.39,2017-03-29,946,N,n,240.72,2.03,2
-77.525276,167.167679,320.81,0.38,0.36,2017-03-29,1126,N,n,238.98,4.14,2
-77.52607,167.172455,324.42,0.41,0.37,2017-03-30,607,N,n,240.72,3.86,2
-77.528519,167.165314,324.25,0.39,0.36,2017-03-30,1107,N,n,241.39,4.94,2
-77.527451,167.172638,329.91,0.5,0.41,2017-03-30,1248,N,n,240.7,4.59,2
-77.525894,167.162003,327.28,0.4,0.37,2017-03-31,548,N,n,240.26,3.07,2
-77.525719,167.159546,326.99,0.48,0.4,2017-03-31,908,N,n,239.68,4.38,2
-77.526611,167.164597,327.1,0.39,0.37,2017-03-31,1048,N,n,241.38,4.93,2
-77.52636,167.160889,323.65,0.45,0.39,2017-03-31,1229,N,n,235.85,4.43,2
-77.527405,167.165619,324.87,0.42,0.38,2017-04-01,1210,N,n,236.73,2.71,2
-77.527161,167.167496,325.97,0.43,0.38,2017-04-02,1011,N,n,235.83,3.13,2
-77.527687,167.171387,325.06,0.4,0.37,2017-04-02,1151,N,n,237.85,2.55,2
-77.527084,167.159073,326.46,0.39,0.36,2017-04-03,1132,N,n,233.6,4.91,2
-77.525925,167.160294,324.58,0.5,0.41,2017-04-04,753,N,n,237.06,3.24,2
-77.525818,167.167938,325.05,0.38,0.36,2017-04-04,1113,N,n,238.76,3.35,2
-76.247932,-21.204212,324.55,0.39,0.36,2017-04-06,26,N,n,237.7,0.02,0
-77.526512,167.172333,326.78,0.39,0.36,2017-04-06,535,N,n,241.18,2.83,2
-77.525146,167.160385,324.39,0.4,0.37,2017-04-06,1036,N,n,241.03,2.85,2
-77.526749,167.162598,328.55,0.38,0.36,2017-04-07,517,N,n,243.26,3.44,2
-77.528755,167.171677,321.07,0.44,0.38,2017-04-11,1222,N,n,238.26,1.38,2
-77.526207,167.160675,321.28,0.38,0.36,2017-04-13,504,N,n,237.49,2.04,2
-77.524574,167.163086,324.01,0.5,0.41,2017-04-13,824,N,n,239.42,3.29,2
-77.5261,167.16066,327.23,0.39,0.36,2017-04-14,445,N,n,237.89,3.01,2
-77.525314,167.163559,330.04,0.43,0.38,2017-04-14,626,N,n,239.39,4.53,2
-77.526245,167.163727,326.97,0.5,0.41,2017-04-14,806,N,n,240.84,5.56,2
-77.52597,167.15741,327.95,0.45,0.39,2017-04-14,946,N,n,239.66,4.28,2
-77.526901,167.158508,327.47,0.41,0.37,2017-04-15,426,N,n,236.37,3.8,2
-83.12294,46.888416,321.37,0.45,0.47,2017-04-22,2045,N,n,209.87,0.01,0
-81.856735,143.009155,342.4,0.62,0.71,2017-04-26,1747,N,n,216.89,0.04,0
-72.056732,112.463799,323.92,0.49,0.41,2017-04-28,847,N,n,203.95,0.01,0
-79.913132,34.563583,323.57,0.52,0.42,2017-05-06,2122,N,n,201.53,0.01,0
-86.013725,19.435799,322.76,0.44,0.46,2017-05-07,2105,N,n,209.27,0.01,0
-83.14257,28.939095,348.22,0.65,0.73,2017-05-08,858,N,n,229.66,0.06,0
-87.284027,-169.151947,345.14,0.45,0.63,2017-05-09,1523,N,n,218.97,0.04,0
-81.749069,108.784119,335.56,0.57,0.52,2017-05-10,639,N,n,212.89,0.01,0
-67.087578,142.563263,351.33,0.34,0.56,2017-05-28,1601,N,n,228.04,0.03,0
-84.417107,-128.426346,356.16,0.7,0.75,2017-05-30,1347,N,n,245.3,0.42,0
-81.90799,103.716049,323.68,0.45,0.39,2017-05-30,1528,N,n,210.44,0.01,0
-77.526115,167.176071,320.02,0.4,0.37,2017-06-03,548,N,n,235.49,2.24,2
-79.855469,108.662888,321.05,0.77,0.78,2017-06-05,2019,N,n,200.06,0.03,0
-69.941933,77.641022,367,0.42,0.61,2017-06-09,1540,N,h,240.19,0.08,0
-77.733665,-99.362312,325.37,0.61,0.53,2017-06-11,2012,N,n,233.65,0.05,0
-82.252731,102.695435,324.05,0.39,0.36,2017-06-12,1303,N,n,208.16,0,0
-68.06102,63.807804,367,0.48,0.48,2017-06-13,928,N,h,322.4,0.03,0
-87.652298,73.180176,321.77,0.34,0.56,2017-06-15,844,N,n,208.62,0.02,0
-75.919502,51.145973,354.5,0.37,0.58,2017-06-15,2212,N,n,207.96,0.01,0
-77.410751,-80.602348,324.63,0.49,0.4,2017-06-16,138,N,n,244.18,0.05,0
-87.256653,-79.346985,351.27,0.5,0.66,2017-06-18,1433,N,n,212.31,0.03,0
-69.614815,83.206734,340.98,0.36,0.57,2017-06-19,1552,N,n,233.24,0.03,0
-77.527435,167.172516,320.86,0.39,0.36,2017-06-20,529,N,n,233.47,2.09,2
-77.524689,167.159973,320.44,0.41,0.37,2017-06-20,1030,N,n,233.66,3.06,2
-78.395508,-35.342659,328.28,0.35,0.57,2017-06-20,1539,N,n,201.69,0.02,0
-76.592445,76.291351,323.76,0.55,0.43,2017-06-22,1457,N,n,223.47,0.01,0
-77.526573,167.173019,322.09,0.42,0.38,2017-06-23,613,N,n,237.82,2.81,2
-77.526878,167.15947,326.99,0.38,0.36,2017-06-23,1113,N,n,237.01,3.7,2
-77.527122,167.169556,321.06,0.43,0.38,2017-06-24,414,N,n,237.52,2.65,2
-77.525887,167.16011,324.86,0.38,0.36,2017-06-26,517,N,n,234.7,3.6,2
-77.527267,167.158829,329.29,0.42,0.38,2017-06-26,1017,N,n,238.21,6.85,2
-77.525787,167.16655,321.43,0.4,0.37,2017-06-26,1157,N,n,234.2,2.93,2
-77.526947,167.172653,324.68,0.39,0.36,2017-06-27,458,N,n,234.95,3.23,2
-77.525307,167.168976,328.32,0.44,0.38,2017-06-27,638,N,n,235.95,4.75,2
-77.525169,167.16658,331.28,0.5,0.41,2017-06-27,818,N,n,236.69,5.36,2
-77.526161,167.166794,325.08,0.44,0.38,2017-06-27,958,N,n,236.98,4.54,2
-77.527779,167.160156,329.52,0.39,0.36,2017-06-27,1138,N,n,238.36,5.15,2
-77.527687,167.169632,325.6,0.4,0.37,2017-06-28,439,N,n,232.43,3.22,2
-77.528107,167.167801,326.18,0.42,0.38,2017-06-28,619,N,n,235.11,3.98,2
-77.526443,167.159546,321.35,0.38,0.36,2017-06-28,1120,N,n,233.44,2.24,2
-77.52623,167.166687,320.62,0.44,0.38,2017-07-13,638,N,n,233.57,2.68,2
-77.525162,167.159149,323.88,0.44,0.38,2017-07-13,958,N,n,231.38,2.85,2
-77.526932,167.16507,325.64,0.39,0.36,2017-07-13,1138,N,n,232.63,2.63,2
-72.048203,46.683369,336,0.61,0.53,2017-07-15,1747,N,n,220.43,0.02,0
-77.527367,167.170319,323.76,0.43,0.38,2017-07-18,1004,N,n,233.14,4.4,2
-77.526787,167.173172,327.93,0.39,0.36,2017-07-18,1145,N,n,235.25,3.86,2
-67.930534,50.872849,324.19,0.41,0.37,2017-07-18,1153,N,n,241,0.02,0
-77.529503,167.162262,322.87,0.39,0.36,2017-07-19,445,N,n,236.18,2.51,2
-77.525467,167.174515,326.33,0.43,0.38,2017-07-19,626,N,n,235.26,2.44,2
-77.52668,167.164963,331.27,0.39,0.36,2017-07-29,458,N,n,237.01,4.94,2
-77.525833,167.176086,326.56,0.44,0.38,2017-07-29,638,N,n,236.29,3.49,2
-77.525604,167.164856,324.07,0.5,0.41,2017-07-29,818,N,n,237.84,3.24,2
-77.527405,167.15535,324.85,0.4,0.37,2017-07-30,439,N,n,229.85,2.74,2
-77.527206,167.165085,328.78,0.4,0.37,2017-07-30,439,N,n,235.51,6.54,2
-77.52562,167.157013,333.33,0.45,0.39,2017-07-30,940,N,n,235.24,5.63,2
-77.525833,167.17041,325.95,0.55,0.42,2017-07-30,1300,N,n,231.16,4.78,2
-77.526993,167.157379,326.79,0.42,0.38,2017-07-31,420,N,n,231.89,3.53,2
-77.524727,167.165161,325.43,0.41,0.37,2017-07-31,601,N,n,227.94,6.1,2
-77.524879,167.167557,335.96,0.49,0.4,2017-07-31,741,N,n,233.6,6.02,2
-77.525734,167.172867,328.36,0.49,0.4,2017-07-31,741,N,n,233.47,5.94,2
-77.524696,167.164932,327.05,0.47,0.4,2017-07-31,921,N,n,231.94,3.77,2
-77.52713,167.168594,327.36,0.39,0.36,2017-07-31,1101,N,n,231.35,3.29,2
-74.513802,117.29892,335.11,0.5,0.49,2017-07-31,1104,N,n,193.49,0.01,0
-77.527206,167.166153,338.69,0.46,0.39,2017-08-01,401,N,n,231.69,7.35,2
-77.528557,167.173035,331.72,0.39,0.36,2017-08-01,542,N,n,235.72,5.01,2
-77.52536,167.173492,340.13,0.48,0.4,2017-08-01,722,N,n,233.73,9.18,2
-77.524887,167.162689,325.56,0.48,0.4,2017-08-01,902,N,n,233.31,3.5,2
-77.525833,167.156708,327.02,0.4,0.37,2017-08-01,1042,N,n,235.83,7.88,2
-77.526054,167.162933,327.33,0.44,0.38,2017-08-01,1223,N,n,234.22,7.37,2
-72.352928,102.458252,320.34,0.46,0.39,2017-08-01,1725,N,n,221.83,0.02,0
-77.52684,167.16069,329.74,0.39,0.36,2017-08-02,523,N,n,238.55,7.15,2
-77.527,167.163055,326.05,0.46,0.39,2017-08-02,703,N,n,236,3.79,2
-77.524139,167.16861,326.28,0.49,0.41,2017-08-02,843,N,n,235.83,5.45,2
-77.526215,167.158783,330.77,0.41,0.37,2017-08-02,1023,N,n,237.97,3.99,2
-77.52549,167.17276,329.64,0.41,0.37,2017-08-02,1204,N,n,235,2.87,2
-77.528435,167.163879,323.02,0.41,0.37,2017-08-02,1204,N,n,236.88,2.87,2
-77.527908,167.169571,324.05,0.51,0.49,2017-08-02,1345,N,n,236.44,4.25,2
-77.528038,167.162247,327.01,0.38,0.36,2017-08-03,504,N,n,241.83,8.93,2
-77.524361,167.169128,324.42,0.45,0.39,2017-08-03,645,N,n,236.87,7.43,2
-77.523857,167.168091,324.67,0.45,0.39,2017-08-03,645,N,n,233.78,6.71,2
-77.527565,167.160919,321.24,0.45,0.39,2017-08-03,645,N,n,235.94,5.35,2
-77.527466,167.168243,320.77,0.43,0.38,2017-08-03,1005,N,n,232.45,2.08,2
-77.527481,167.168625,336.2,0.39,0.36,2017-08-03,1145,N,n,237.46,5.94,2
-74.197098,8.370634,324.13,0.47,0.4,2017-08-03,2334,N,n,218.36,0.02,0
-78.658936,-32.389793,323.96,0.39,0.36,2017-08-03,2337,N,n,240.23,0.01,0
-87.464203,15.610838,367,0.49,0.65,2017-08-04,442,N,h,214.84,0.05,0
-77.525665,167.166,327.36,0.49,0.4,2017-08-05,747,N,n,239.6,7.98,2
-77.526497,167.161469,334.58,0.47,0.39,2017-08-05,927,N,n,238.13,4.87,2
-77.527275,167.160995,327.92,0.39,0.36,2017-08-05,1107,N,n,237.88,4.42,2
-77.528687,167.174515,344.35,0.5,0.41,2017-08-05,1248,N,n,239.28,9.87,2
-77.526093,167.169373,324.78,0.44,0.39,2017-08-06,408,N,n,236.39,5.97,2
-77.527809,167.170059,335.93,0.4,0.37,2017-08-06,548,N,n,240.18,7.02,2
-77.527847,167.173767,322.27,0.48,0.4,2017-08-06,728,N,n,234.1,3.89,2
-77.525864,167.164307,327.74,0.39,0.37,2017-08-06,1048,N,n,241.49,7.63,2
-77.526794,167.163483,334.41,0.45,0.39,2017-08-06,1229,N,n,239.17,9.15,2
-77.525414,167.167389,331.41,0.63,0.54,2017-08-06,1410,N,n,236.11,6.7,2
-77.527763,167.162369,327.32,0.49,0.4,2017-08-07,349,N,n,241.65,11.35,2
-77.529099,167.169922,322.84,0.49,0.4,2017-08-07,349,N,n,233.62,5.79,2
-77.52552,167.163544,333.44,0.49,0.4,2017-08-07,349,N,n,234.79,5.79,2
-77.524818,167.171707,322.4,0.39,0.36,2017-08-07,529,N,n,235.6,10,2
-77.525154,167.167084,331.91,0.49,0.4,2017-08-07,850,N,n,239.07,6.02,2
-77.524879,167.159058,324.51,0.49,0.4,2017-08-07,850,N,n,237.73,6.1,2
-77.527542,167.15686,325.33,0.41,0.37,2017-08-07,1030,N,n,237.03,3.39,2
-77.525688,167.170654,327.18,0.41,0.37,2017-08-07,1030,N,n,236.22,3.39,2
-77.527039,167.165909,327.56,0.42,0.38,2017-08-07,1210,N,n,243.39,9.22,2
-77.52639,167.181549,321.59,0.54,0.51,2017-08-07,1351,N,n,236.33,3.03,2
-77.528008,167.168274,337.18,0.38,0.36,2017-08-08,511,N,n,236.29,3.99,2
-77.527412,167.159805,324.66,0.45,0.39,2017-08-08,651,N,n,231.82,3.24,2
-77.524124,167.160858,324.73,0.5,0.41,2017-08-08,831,N,n,236.44,6.14,2
-77.525192,167.15274,323.5,0.43,0.38,2017-08-08,1011,N,n,234.53,5.04,2
-77.524582,167.162231,325.31,0.43,0.38,2017-08-08,1011,N,n,239.82,6.81,2
-77.528603,167.161179,321.44,0.42,0.38,2017-08-08,1011,N,n,234.92,3.88,2
-77.526932,167.159607,325.61,0.4,0.37,2017-08-08,1151,N,n,239.63,6.65,2
-77.526093,167.167221,329.51,0.46,0.47,2017-08-08,1332,N,n,235.07,4.35,2
-72.084328,71.295776,324.93,0.51,0.41,2017-08-09,1139,N,n,240.06,0.15,0
-77.52739,167.165161,323.31,0.42,0.38,2017-08-10,613,N,n,235.54,2.64,2
-77.526871,167.161438,332.14,0.38,0.36,2017-08-10,1114,N,n,240.81,8.35,2
-77.526489,167.167068,335.97,0.52,0.42,2017-08-10,1254,N,n,235.53,5.96,2
-77.527657,167.175095,324.79,0.43,0.38,2017-08-11,414,N,n,232.17,10.16,2
-77.523903,167.16333,321.27,0.4,0.37,2017-08-11,555,N,n,228.27,6.21,2
-77.525864,167.176666,324.99,0.4,0.37,2017-08-11,555,N,n,237.35,6.21,2
-77.524231,167.164764,324.85,0.49,0.4,2017-08-11,735,N,n,234.72,3.45,2
-77.523567,167.162811,324.99,0.48,0.4,2017-08-11,915,N,n,232.53,4.75,2
-77.527405,167.16684,324.57,0.48,0.4,2017-08-11,915,N,n,231.35,3.55,2
-77.527672,167.167633,322.46,0.48,0.4,2017-08-11,915,N,n,230.74,3.53,2
-77.526703,167.159393,328.37,0.39,0.36,2017-08-11,1055,N,n,239.71,9.12,2
-77.528496,167.168015,329.93,0.47,0.4,2017-08-11,1235,N,n,237.19,9.57,2
-77.52507,167.175125,328.92,0.47,0.4,2017-08-11,1235,N,n,235.96,8.07,2
-77.525246,167.165787,333.36,0.33,0.56,2017-08-11,1416,N,n,231.15,4.22,2
-77.528458,167.179001,345.07,0.33,0.56,2017-08-11,1416,N,n,238.9,4.17,2
-77.526642,167.15451,328.92,0.47,0.4,2017-08-12,355,N,n,230.68,7,2
-77.525627,167.167358,336.16,0.39,0.36,2017-08-12,536,N,n,235.97,9.55,2
-77.524391,167.163864,325.58,0.47,0.4,2017-08-12,716,N,n,236.3,9.66,2
-77.525444,167.164383,343.21,0.4,0.37,2017-08-12,1036,N,n,235.58,8.46,2
-77.528496,167.162079,325.7,0.46,0.39,2017-08-17,402,N,n,235.82,3.12,2
-77.525627,167.168655,337.86,0.39,0.36,2017-08-17,542,N,n,242.17,13.37,2
-77.527687,167.170639,325.53,0.48,0.4,2017-08-17,722,N,n,238,6.52,2
-77.526154,167.172272,329.01,0.4,0.37,2017-08-17,1042,N,n,235.89,5.42,2
-77.525604,167.179932,325.26,0.44,0.38,2017-08-17,1223,N,n,234.25,5.57,2
-77.526115,167.162811,330.58,0.38,0.36,2017-08-20,1126,N,n,236.02,3.09,2
-74.834328,35.032352,335.26,0.48,0.48,2017-08-20,1634,N,n,203.09,0.01,0
-77.528076,167.168259,326.19,0.4,0.37,2017-08-22,549,N,n,242.41,8.91,2
-77.524651,167.161072,325.96,0.48,0.4,2017-08-22,729,N,n,236.7,3.97,2
-77.526924,167.171692,324.66,0.39,0.37,2017-08-22,1049,N,n,234.7,3.27,2
-77.52684,167.175842,326.9,0.45,0.39,2017-08-22,1229,N,n,232.54,3.54,2
-69.52388,94.362297,324.33,0.38,0.36,2017-08-22,1732,N,n,218.2,0.01,0
-77.524879,167.165024,329.47,0.41,0.37,2017-08-23,1030,N,n,238.3,3.47,2
-77.527077,167.163956,328.07,0.39,0.36,2017-08-25,452,N,n,237.7,6.31,2
-77.526489,167.160782,340.98,0.44,0.38,2017-08-25,632,N,n,239.58,9.2,2
-77.525574,167.169006,327.78,0.5,0.41,2017-08-25,812,N,n,240.86,12.17,2
-77.525253,167.16069,332.68,0.5,0.41,2017-08-25,812,N,n,238.12,12.65,2
-77.526947,167.165787,338.7,0.44,0.39,2017-08-25,952,N,n,241.06,13.45,2
-77.526939,167.166901,324.07,0.39,0.36,2017-08-25,1133,N,n,246.01,16.53,2
-77.526024,167.165512,328.59,0.4,0.44,2017-08-25,1313,N,n,225.74,4.2,2
-77.524544,167.164261,323.18,0.46,0.39,2017-08-26,934,N,n,225.59,2.39,2
-77.526428,167.169586,325.06,0.53,0.42,2017-08-26,1254,N,n,228,4.02,2
-77.527855,167.160873,341.14,0.43,0.38,2017-08-27,414,N,n,239.16,12.68,2
-77.525902,167.172562,328.77,0.4,0.37,2017-08-27,555,N,n,236.92,6.09,2
-77.527077,167.167252,328.83,0.49,0.4,2017-08-27,735,N,n,235.9,7.85,2
-77.527168,167.169189,333.25,0.39,0.36,2017-08-28,536,N,n,235.09,5.88,2
-77.526833,167.169769,331,0.47,0.4,2017-08-28,716,N,n,232,4.71,2
-77.52607,167.165482,330.43,0.49,0.4,2017-08-28,856,N,n,231.49,4.69,2
-77.527336,167.156631,327.78,0.4,0.37,2017-08-31,440,N,n,234.38,9.3,2
-77.525742,167.165848,324.68,0.39,0.36,2017-09-05,446,N,n,239.23,10.43,2
-77.527489,167.170471,334.81,0.43,0.38,2017-09-05,626,N,n,237.3,6.5,2
-77.524773,167.168457,328.78,0.5,0.41,2017-09-05,806,N,n,237,11.46,2
-77.524895,167.165314,333.14,0.45,0.39,2017-09-05,946,N,n,235.89,8.85,2
-77.527725,167.16626,327.35,0.57,0.43,2017-09-05,1307,N,n,233.96,6.8,2
-77.527794,167.169952,327.44,0.41,0.37,2017-09-06,607,N,n,237.18,6.31,2
-77.526039,167.161346,331.59,0.39,0.36,2017-09-06,1108,N,n,236.57,3.77,2
-77.526619,167.169601,329.51,0.4,0.37,2017-09-07,549,N,n,248.13,13.54,2
-77.524742,167.17392,326.86,0.48,0.4,2017-09-07,729,N,n,243.14,9.06,2
-77.524986,167.155823,326.29,0.48,0.4,2017-09-07,909,N,n,244.98,15.62,2
-77.524971,167.155731,326.04,0.48,0.4,2017-09-07,909,N,n,244.29,16,2
-77.525375,167.166718,337.06,0.39,0.37,2017-09-07,1049,N,n,245.83,13.41,2
-77.526688,167.159393,324.24,0.45,0.39,2017-09-07,1229,N,n,236.82,4.21,2
-77.523369,167.166855,324.1,0.45,0.39,2017-09-07,1229,N,n,238.04,4.21,2
-77.527107,167.176483,328.88,0.64,0.54,2017-09-07,1410,N,n,239.96,7.6,2
-77.52742,167.171768,329.06,0.64,0.54,2017-09-07,1410,N,n,238.73,6.8,2
-82.300209,-124.18261,323.44,0.49,0.4,2017-09-08,25,N,n,206.21,0.02,0
-77.525742,167.1707,326.78,0.39,0.36,2017-09-08,530,N,n,247.41,13.51,2
-77.526947,167.164871,337.86,0.47,0.4,2017-09-08,710,N,n,246.52,12.72,2
-77.527527,167.159164,321.05,0.47,0.4,2017-09-08,710,N,n,245.62,11.1,2
-77.526505,167.164337,342.02,0.49,0.4,2017-09-08,850,N,n,245.16,11.72,2
-77.525711,167.158493,327.27,0.41,0.37,2017-09-08,1030,N,n,247.8,11.29,2
-77.527718,167.158478,326.1,0.42,0.38,2017-09-08,1211,N,n,240.53,3.66,2
-77.524673,167.166992,327.75,0.42,0.38,2017-09-08,1211,N,n,245.17,8.03,2
-77.526276,167.178741,335.78,0.54,0.51,2017-09-08,1351,N,n,244.99,8.14,2
-77.528511,167.175964,338.2,0.54,0.51,2017-09-08,1351,N,n,244.81,10.17,2
-77.527428,167.172806,333.33,0.38,0.36,2017-09-09,511,N,n,243.55,7.77,2
-77.524055,167.170471,325.08,0.45,0.39,2017-09-09,651,N,n,240.13,12.85,2
-77.525749,167.174576,327.67,0.45,0.39,2017-09-09,651,N,n,241.71,8.26,2
-77.524467,167.158569,326.35,0.45,0.39,2017-09-09,651,N,n,239.13,4.86,2
-77.527275,167.174316,324.86,0.5,0.41,2017-09-09,831,N,n,237.48,3.77,2
-77.527519,167.156525,325.69,0.5,0.41,2017-09-09,831,N,n,239.5,4.93,2
-77.527313,167.167023,326.67,0.5,0.41,2017-09-09,831,N,n,244.4,9.68,2
-77.524551,167.162735,326.09,0.42,0.38,2017-09-09,1011,N,n,243.98,10.51,2
-77.527664,167.16095,334.71,0.4,0.37,2017-09-09,1152,N,n,243.23,6.47,2
-77.524879,167.170471,324.69,0.4,0.37,2017-09-09,1152,N,n,238.95,2.58,2
-77.527069,167.174271,337.21,0.46,0.47,2017-09-09,1333,N,n,243.55,10.63,2
-77.527939,167.166138,321.33,0.44,0.38,2017-09-10,633,N,n,246.97,6.58,2
-77.524857,167.164825,335.64,0.5,0.41,2017-09-10,813,N,n,246.6,15.16,2
-77.527412,167.168381,325.5,0.44,0.39,2017-09-10,953,N,n,241.55,7.49,2
-77.526878,167.175629,323.77,0.39,0.36,2017-09-10,1133,N,n,234.18,2.9,2
-77.526215,167.161469,331.71,0.4,0.44,2017-09-10,1314,N,n,239.23,7.02,2
-77.526321,167.176056,336.49,0.4,0.44,2017-09-10,1314,N,n,242.29,6.03,2
-85.711151,154.330536,324.27,0.5,0.49,2017-09-10,1316,N,n,213.26,0.01,0
-79.553688,133.317581,335.41,0.69,0.75,2017-09-10,1819,N,n,214.35,0.03,0
-81.614738,-80.940231,321.43,0.45,0.39,2017-09-10,2146,N,n,225.83,0.05,0
-89.482773,-98.871239,336.55,0.32,0.55,2017-09-10,2326,N,n,207.99,0.01,0
-79.353745,-13.807481,343.87,0.4,0.6,2017-09-11,246,N,n,238.07,0.03,0
-83.883987,-68.768791,325.37,0.35,0.57,2017-09-11,610,N,n,213.15,0.02,0
-77.525642,167.164825,333.23,0.38,0.36,2017-09-11,1114,N,n,244.46,5.59,2
-68.588509,101.490715,349.71,0.42,0.61,2017-09-11,1437,N,n,231.83,0.02,0
-80.372734,22.379015,321.68,0.44,0.39,2017-09-11,2123,N,n,215.07,0.01,0
-77.5261,167.171738,327.72,0.39,0.36,2017-09-12,1055,N,n,236.11,5.35,2
-77.529732,167.174545,321.76,0.47,0.4,2017-09-12,1236,N,n,236.22,7.89,2
-77.526451,167.162781,320.47,0.47,0.4,2017-09-13,716,N,n,235.72,2.61,2
-77.526833,167.162018,321.56,0.47,0.4,2017-09-13,716,N,n,236.26,2.52,2
-77.527336,167.172089,323.05,0.4,0.37,2017-09-13,1036,N,n,231.61,2.87,2
-77.524307,167.162476,324.18,0.4,0.37,2017-09-13,1036,N,n,235.31,3.99,2
-77.52636,167.167923,327.87,0.43,0.38,2017-09-13,1217,N,n,236.8,4,2
-77.528267,167.172119,327.62,0.57,0.52,2017-09-13,1358,N,n,235.22,6.26,2
-77.524635,167.17099,325.02,0.46,0.39,2017-09-14,658,N,n,239.68,12.45,2
-77.525421,167.161453,344.31,0.5,0.41,2017-09-14,838,N,n,241.53,8.96,2
-77.52504,167.1595,325.45,0.42,0.38,2017-09-14,1018,N,n,243.03,9.31,2
-77.52829,167.16098,333.75,0.4,0.37,2017-09-14,1158,N,n,238.47,15.47,2
-77.525421,167.170166,335.79,0.4,0.37,2017-09-14,1158,N,n,246.61,15.47,2
